x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Y
-1.39571,4.609503,2.220191,0.037548,-3.045896,1.555717,-1.306454,-0.362599,-0.111843,0.59145,1
-2.427495,3.183374,0.163433,0.880568,-0.964868,0.433672,-1.729852,-0.371467,0.168398,-1.250062,1
-2.134787,3.747695,-1.207138,-0.210632,-0.571032,2.566991,-1.067136,0.235833,-0.907334,-0.927405,1
-0.824478,3.886393,1.713139,1.012891,-0.364921,-0.310725,-2.464519,0.89022,-0.150092,-0.034059,1
-2.278386,3.504248,0.520952,-0.443764,-0.491603,1.350048,-2.563936,2.084135,-0.720339,0.268559,1
-2.33778,4.923658,-0.463768,2.836811,-2.66007,1.975074,-2.795162,0.491357,-0.725235,-0.19774,1
-1.374269,2.631521,-0.600799,-0.186025,-1.084867,1.736201,-0.532191,1.238557,-1.097572,-0.273158,1
-3.623284,1.871263,0.722855,-0.585212,0.149814,0.300693,-1.786392,1.484344,-0.398604,-0.496763,1
-1.728392,3.376392,0.542404,-0.157849,-0.649375,1.658063,-2.169705,1.258473,-0.5213,-1.627688,1
-2.157662,2.547406,-0.691438,1.245579,-1.585572,0.41008,-1.68705,2.517368,1.355357,0.438947,1
-1.818556,2.063349,0.254118,0.001735,-2.023554,1.172262,-2.541198,0.651175,-0.982013,-0.027985,1
-2.792454,3.637656,0.878514,-0.65878,-1.121885,0.917634,-1.766506,0.936678,0.256755,0.234694,1
-2.224185,5.234149,-0.116608,0.301957,-1.479775,2.483343,-1.71771,0.305685,-0.776356,0.052902,1
-2.986602,2.610208,-0.022743,0.50281,-0.50918,1.617329,-1.01283,1.671358,-0.083327,-0.100542,1
-1.552427,3.280726,-0.529171,-0.078651,-0.210538,1.138869,-2.796186,0.386324,-0.826943,-1.302125,1
-1.997135,4.405687,1.919215,-0.76988,-0.732613,2.185843,-2.132677,1.538921,-0.033031,-0.413239,1
-2.844597,3.427474,1.741693,0.113942,-2.288221,2.986781,-0.533207,1.776618,-0.13153,0.103871,1
-1.574071,3.651626,0.213876,-0.467945,-1.184228,1.534099,-3.502783,0.293449,-1.039188,-0.831639,1
-1.832301,3.05973,-0.668472,-0.510586,-1.289063,1.382131,-1.534754,0.306099,-0.646964,-0.240552,1
-1.178695,3.44241,-0.071573,0.740247,-0.028146,0.216273,-2.762645,1.732618,-1.144721,-0.388992,1
-1.28919,1.504583,0.018655,-0.210387,-1.625692,0.940993,-1.346747,0.643693,2.261302,-0.586509,1
-0.052508,3.718994,0.439364,0.098294,-1.54545,2.14193,-1.984765,0.833619,-1.170879,-0.237598,1
-1.73028,2.704485,0.171125,0.429352,-1.384212,1.587657,-4.131805,1.463562,-0.513388,-1.375406,1
-1.856333,4.939099,-1.673557,0.338359,-1.04505,1.094123,-1.550668,-0.754521,-1.293754,1.679885,1
-1.422575,5.182398,1.626329,0.686344,0.389472,0.184604,-3.96937,0.740898,-1.251671,-1.854781,1
-3.026393,3.364738,-0.451392,1.218746,0.049655,1.007761,-1.506138,2.127338,-0.827093,-0.087229,1
-1.832161,2.497468,0.24366,0.714888,-0.347817,0.56714,-1.395835,0.24012,1.104216,-1.426831,1
-0.366572,1.429798,0.458057,-0.715879,-1.558291,0.621152,-0.918724,0.248144,-0.072283,-0.069127,1
-1.741622,4.837521,-1.052151,-0.202226,-0.561365,2.058462,-1.756618,0.728047,-0.8395,-0.008208,1
-1.243102,2.188317,-0.917793,-0.019561,-1.350908,0.378388,-1.985102,1.460909,-0.911746,0.700546,1
-0.786911,3.011095,0.000638,-1.048388,-2.727417,2.925857,-1.811668,0.425537,-0.899234,-0.029212,1
-3.020753,4.501762,-0.675985,2.574277,-1.034817,1.320219,-2.043523,0.363916,0.83383,-0.503325,1
-0.7651,1.634388,0.146349,-0.689855,0.399937,0.714971,-0.51873,0.4612,0.243909,-0.254526,1
-1.746689,0.878667,-0.593133,0.166742,-1.116267,1.084296,-1.063776,0.16909,0.33989,-0.034392,1
-3.16537,4.904401,0.084533,1.699373,-0.546158,1.847825,-0.774926,0.883887,-0.740043,-0.23324,1
-1.137331,3.301066,-1.104003,-0.494515,-0.87275,2.84634,-2.530973,0.989356,-0.331804,-0.442238,1
-2.670868,3.944229,-0.504359,1.213028,-0.569648,2.13704,-0.806258,0.647039,0.125059,-1.057251,1
-1.280984,5.067911,-0.828444,0.540078,-1.735707,1.690207,-1.485644,1.119059,-0.956573,2.213568,1
-1.502208,3.533568,-0.557303,-0.515933,1.341058,0.889308,-0.765552,0.676903,0.912173,-0.571831,1
-2.07791,4.50762,-0.703458,0.318841,-2.771333,1.841909,-3.099537,-0.309552,-2.724079,-1.117686,1
-2.263439,4.862234,0.746579,0.271173,-2.194831,1.665513,-2.750211,0.402004,0.340881,-0.112459,1
-1.150553,2.531637,-0.018694,0.397051,-1.871602,2.009315,-0.76586,0.212975,0.074304,-0.655909,1
-2.105711,3.74783,0.859902,-0.602925,-2.570441,1.006094,-2.651004,0.744743,-1.075862,0.696966,1
-0.311679,3.724322,-0.245098,1.415729,-0.177079,0.075152,-2.245481,0.76047,-0.729673,-0.482516,1
-2.787549,3.604902,0.093234,0.057832,-0.680555,0.832348,-0.400664,-0.593691,-0.401469,-0.30252,1
-3.567887,2.963464,0.322485,0.962466,-1.11606,0.498118,-1.021691,0.586442,0.10389,0.117683,1
-0.903408,3.085413,1.968764,-1.191827,-2.27015,1.546981,-0.648571,1.005194,-1.102481,0.45996,1
-0.824204,6.240353,0.729328,1.121907,-0.529475,1.07199,-1.914299,-0.218674,1.692228,-0.984937,1
-1.204442,1.603724,0.176067,-0.120617,-1.10146,1.342406,-1.83725,1.746841,0.805799,-0.766281,1
-2.028337,4.400502,0.128651,1.08592,-1.821696,1.850271,-2.463233,1.471872,-1.012857,-0.947088,1
-0.851312,2.834516,-0.597317,1.014206,0.849221,0.327617,-2.312172,1.653097,-0.570546,-0.65222,1
-0.989508,1.917202,-0.996887,-0.931803,-0.716574,1.467476,-2.07024,1.595135,-0.784209,-0.702023,1
-0.192354,2.905667,-0.53149,0.10906,-1.610644,2.80382,-1.607609,1.028157,-0.01854,0.46564,1
-0.073989,2.653556,-0.064677,-0.922581,-0.888545,-0.304485,-0.87668,0.875447,0.570022,0.013682,1
-0.795313,2.888898,1.336778,-0.515619,-1.031172,0.732523,-1.712648,2.691812,-1.191752,0.0377,1
-2.183504,2.769082,0.203588,0.869416,-1.144922,0.691639,-1.127054,0.437737,0.325933,-0.549514,1
-1.283961,2.575818,-0.908655,-0.185473,-1.101627,1.809163,-1.187561,0.420138,0.284275,0.468227,1
-1.091654,3.702689,1.028348,0.324199,-0.701236,1.659788,-0.50774,1.521727,-0.647859,-0.436625,1
-0.891795,2.493431,-0.262086,-1.221028,-0.150657,0.709019,-0.845217,0.130327,0.801988,-0.346779,1
-1.425954,2.817875,-0.974717,-0.200886,0.672593,1.410812,-1.457039,0.550439,0.465605,0.080092,1
-1.250082,2.928585,-0.80848,0.218181,-1.057533,1.843361,-1.098014,0.876153,-2.178427,-0.547585,1
-1.195626,3.438876,0.582848,-0.129961,-2.435721,1.491972,-1.869248,0.227127,-0.354525,0.180869,1
-2.078183,4.655879,-0.101035,0.818366,-1.886511,3.905984,0.95754,0.364028,0.699546,0.701813,1
-1.5842,1.777082,0.068609,-0.728099,-0.152733,1.333237,-0.672505,1.830299,-1.398215,0.403675,1
-0.471644,2.41403,-1.534573,0.379888,-0.604654,1.041815,-0.784111,0.301152,-1.240283,-1.471828,1
-0.676067,6.049863,-1.043986,1.125325,0.31341,2.911951,-2.382926,1.544101,-0.884637,-0.389933,1
-1.248833,3.740472,0.502156,1.183015,0.096634,0.801893,-1.953889,1.040776,-1.101171,-1.116797,1
-2.057462,5.190162,0.355182,-0.278898,-0.946335,1.533544,-1.526643,-0.216321,-1.186167,-0.223567,1
-1.311769,2.107276,-0.384358,-1.329736,0.90907,-0.768148,-1.724051,1.740565,-0.877894,0.321727,1
-1.737135,4.326541,1.024091,-0.264971,0.033625,0.638863,-2.381191,1.852136,-1.200144,-0.122918,1
-2.127482,1.968165,-0.525248,-0.643854,-0.457063,-0.325867,-0.67148,0.52404,0.494673,0.488337,1
-1.605825,2.379778,0.041283,0.396587,-0.918238,-0.00941,-1.243686,0.947486,1.663179,0.260761,1
-0.004676,3.49416,-0.745821,1.000149,0.385709,0.818453,-4.280261,1.760462,-0.488125,-1.27588,1
-2.058488,4.053841,-0.395881,0.709515,0.038916,2.59482,-2.047354,0.217593,1.535234,-0.959238,1
-0.404695,3.721399,-0.253067,-0.474496,-0.226926,2.036279,-0.761624,0.902965,-0.546674,-0.636085,1
-1.623246,2.921675,0.482187,0.094511,-0.859223,1.161398,-1.449284,0.314884,-0.023632,-0.802342,1
-1.419527,3.125998,0.565146,-0.893921,-0.415209,1.346678,-0.578338,-0.251337,-0.156877,-1.251603,1
-1.385974,2.605063,0.173461,1.068997,-2.118798,1.572187,-2.610713,0.865855,-0.677177,-1.590004,1
-0.295145,2.275418,-1.006676,0.258756,-1.444899,0.189577,-2.541688,0.847887,-0.041928,0.24907,1
-0.444027,2.276475,0.530003,-0.403373,-0.88113,1.532595,-0.661111,0.851486,0.120046,-0.438578,1
-1.682425,4.263501,1.387384,0.079424,-2.525814,1.760223,-1.664165,-0.138528,0.535059,0.57986,1
-2.590201,4.282871,0.634374,-0.04392,-1.340292,1.304035,-1.51898,0.096573,0.136896,0.292138,1
-1.436816,3.541651,0.162004,1.506605,-1.496826,0.557676,-1.788544,-0.161056,-0.219105,-1.29255,1
-0.115022,2.045869,-0.453289,0.21925,-0.306189,0.611932,-1.721589,0.716479,-0.324849,-1.480201,1
-0.886296,3.282142,-0.259197,-0.215586,-1.775592,0.591226,-2.598849,0.669586,-1.676598,0.021187,1
-0.336823,3.197712,0.107493,-1.000617,-0.756757,0.85994,-0.524819,0.306871,-0.696305,0.082902,1
-1.563748,3.432609,-1.150276,0.761665,-0.416156,1.983481,-1.810617,0.985622,-0.937701,-1.919264,1
-0.311267,3.596168,0.969073,0.329696,-1.760412,3.178522,-1.002609,1.187911,-0.063474,-0.322866,1
-0.385539,2.615993,0.010889,-0.703386,0.048401,1.177271,-0.996584,0.484974,1.00062,-0.222223,1
-1.301558,1.806557,-0.183345,0.177934,-1.27508,0.130076,-0.419443,0.764913,0.415262,-0.037861,1
-0.077161,3.670695,-0.514112,-1.174578,-1.442248,1.603798,-2.260471,1.064621,-3.422001,0.105147,1
-1.468832,3.102448,0.803986,-0.579596,-1.551377,1.661945,-1.031608,1.896697,0.648257,0.688856,1
-1.021915,3.150684,-0.373949,-0.483761,-0.898638,1.001427,-1.404814,0.100478,-1.016919,-1.004842,1
-1.060778,2.977894,0.446299,0.693045,-0.848161,-0.188133,-2.027097,1.029264,-0.196571,-0.107496,1
-0.4672,3.233133,0.203133,-1.345966,-0.628507,1.614568,-2.150125,0.220471,0.108752,-0.218307,1
-1.291563,4.419247,-0.545677,-0.71422,-1.798193,2.73846,-3.086178,1.131758,-1.097737,0.569076,1
-2.578459,3.843298,0.295054,-0.494198,-0.081017,1.755743,-2.846679,1.060548,-1.037238,-1.789596,1
-1.532748,3.218353,0.180168,1.058235,-0.922624,0.992995,-0.808478,1.08845,-0.721387,-0.574642,1
-1.640978,2.598468,-0.005387,-0.664524,-0.36053,2.166696,-0.82451,1.616308,0.180273,-0.007507,1
-1.866691,3.360357,-0.387224,0.254984,0.721598,0.166641,-2.699496,1.208614,-1.560977,-0.896063,1
-1.089315,4.976434,1.216882,0.880566,-1.135352,-0.04743,-3.418015,0.479717,0.065481,0.522131,1
-1.380863,4.067842,-0.831091,0.593646,0.298371,2.92159,-2.752088,2.469651,-0.090316,-0.09557,1
-2.543416,6.398076,0.716381,-1.045459,-2.137796,4.199106,-1.042124,0.287604,-2.15908,0.348538,1
-1.238028,3.713955,0.04927,0.207276,-1.510675,0.642208,-1.604836,0.739527,-1.446174,0.420466,1
-2.108147,4.48626,1.145334,-0.954571,-1.125042,1.00699,-1.652043,0.284063,-1.249059,-0.431753,1
-1.39312,1.985315,0.032188,-0.144874,-0.660423,0.665082,-1.09359,1.978456,0.197711,-0.033192,1
-1.461251,5.451647,0.045052,0.238661,-1.814422,0.476874,-2.687709,-0.816658,-0.657441,0.910675,1
-1.277859,2.938501,0.093055,-0.4833,-1.289801,1.063242,-1.53179,-0.071148,-0.220722,-1.191667,1
-1.105186,4.391682,0.165492,0.248965,-1.066017,1.214223,-3.653627,1.300847,-2.082265,-0.657491,1
-2.055115,3.393211,-0.809709,0.674222,-1.05072,2.883114,-1.98654,2.06345,0.508567,0.239113,1
-2.513395,3.056156,0.639842,1.209271,-1.362571,1.510455,-2.085259,0.007803,-0.428649,-2.125995,1
-2.800537,3.675242,-1.073297,0.94548,-0.727141,0.505333,-2.6411,0.700297,0.207894,0.283129,1
-1.702513,0.91565,-0.185566,-0.319804,-1.030339,-0.177046,-0.504308,1.765634,0.106124,-0.410013,1
-2.185223,3.447863,0.277537,0.668827,-0.783434,1.903504,-1.154566,0.07449,0.302295,-0.904913,1
-2.077302,5.158392,-0.477884,0.594982,-0.253822,0.101403,-3.520905,0.974898,-0.805615,0.174877,1
-1.464423,4.024671,-0.000383,1.600714,-0.982082,2.457568,-1.389117,0.744839,-1.094028,-2.283366,1
-2.071992,2.936671,-0.719471,0.241594,-0.27192,0.91556,-3.044875,0.839554,-0.246134,-1.329446,1
-3.183923,3.74559,-0.355261,0.100898,-1.412458,1.321383,-1.363632,-0.07037,1.073092,0.219301,1
-0.92764,2.505744,1.324887,-1.675539,-0.945123,0.52016,-0.5689,0.393612,-0.122919,0.274039,1
-1.19164,2.613149,-0.584611,0.133626,0.199065,0.179409,-1.780534,1.079152,-1.129559,-0.188647,1
-1.172499,3.846294,0.052852,0.098789,0.839197,1.520421,-3.313138,2.078875,-2.39716,-0.855321,1
-2.55011,4.264929,-0.201105,1.202494,0.200701,-0.091875,-3.326879,-0.302196,1.178746,-0.462599,1
-1.740206,3.904001,0.539969,0.42262,-0.529399,1.849968,-2.184629,1.986139,-0.728208,-0.127307,1
-1.430835,2.827604,2.722856,-0.335194,-1.126754,-0.682778,-3.121545,1.699639,-0.713051,-0.471587,1
-2.060246,3.79564,-0.102534,-0.54695,-1.782343,-0.59765,-2.805409,0.143502,-0.307868,1.171591,1
-1.067608,4.051733,0.945311,1.465771,-1.880959,1.70595,-1.375825,1.167247,0.161469,0.220484,1
-2.133925,3.571276,0.940902,-0.115717,-0.697755,-0.018082,-2.780573,0.310638,-1.607924,-0.223144,1
-1.405813,4.873245,0.92097,0.816705,-2.228221,1.134335,-3.387175,1.551207,-0.994077,0.753517,1
-1.154316,2.388016,0.884644,-0.414289,-0.757916,1.737062,-1.744152,2.751357,-0.821692,-1.546479,1
-2.044308,2.841825,-0.533237,-0.154661,-0.173926,1.391352,-1.326933,1.139988,-1.05191,-0.799602,1
-1.511123,2.141284,0.976316,-0.041594,-0.628817,0.400209,-1.572209,1.744141,-0.71813,-0.810247,1
-2.623304,2.646339,-0.452696,-0.300748,-1.255134,0.31571,-0.651323,0.10678,-0.585942,-0.751831,1
-0.956034,5.076263,-0.047731,2.198021,-0.602687,1.023088,-3.084394,1.371413,-0.939224,-0.526091,1
-0.768081,1.867929,0.232957,-0.729417,-0.853346,2.887799,-0.948673,0.553808,0.27005,-1.150347,1
-1.147993,2.575841,0.39521,-0.321326,-0.685551,2.025318,-1.315435,0.720689,-0.145666,-0.610198,1
-0.430498,1.592365,0.247404,-0.377483,-1.095746,0.93677,-2.976097,1.46209,-0.845876,-0.47857,1
-1.465949,4.674617,-1.664324,0.120581,-0.242104,2.578374,-1.481095,0.532332,0.3438,0.028939,1
0.147869,3.298819,-0.724376,0.071466,-2.415226,0.46331,-2.996635,0.896081,-0.095702,0.656878,1
-0.66227,2.751639,-0.285887,1.382662,0.070967,0.484931,-2.591852,0.009253,1.32826,-1.015216,1
-3.440229,2.650297,0.014786,-0.580877,-0.453281,2.0628,-0.816693,0.757462,-1.336996,-1.426973,1
-0.341074,3.061028,0.610194,-0.382104,-0.730115,0.789313,-1.448482,0.182366,-0.060812,-0.49562,1
-3.800992,2.464977,-0.985038,0.449565,-0.379655,1.375408,-1.877734,0.517159,-0.153694,-0.249935,1
0.330515,3.363508,1.074732,0.010851,-3.119059,1.008227,-2.135431,1.209348,0.707044,1.221324,1
-0.210537,3.597593,1.128637,0.091075,-1.927771,0.967362,-2.252597,0.548387,-1.010641,0.002325,1
-0.198421,2.366723,-0.234467,0.22058,-1.04401,0.777806,-0.446836,1.091782,-0.677984,-0.494526,1
0.71112,4.701139,-0.436149,0.350625,-2.478403,2.670222,-3.12552,0.945564,0.046363,1.371307,1
-0.857603,2.854041,-0.490405,-0.663394,-0.845037,3.438463,-0.943364,0.95075,-0.964265,-0.898409,1
-3.609477,3.692563,-1.262916,0.913937,-0.366252,2.822173,-0.351772,0.635028,1.359648,0.111211,1
-2.409488,2.455897,0.411678,1.553386,-1.861809,1.931569,-1.29379,1.994825,0.357298,0.18141,1
-1.365864,3.272693,-0.777313,0.24572,-0.258744,0.081172,-2.091513,1.012349,-1.466726,-0.95198,1
-1.736784,4.562392,0.108744,-0.57116,-0.56323,2.046133,-1.321955,1.365822,-1.190442,-0.283695,1
-1.37784,3.442209,0.634971,0.211445,-1.579868,1.099918,-1.207272,0.055914,0.828384,0.236278,1
0.360374,3.752232,0.860692,0.06521,-1.515178,0.01566,-2.742686,-0.23918,0.634317,0.112785,1
-1.376301,3.025218,0.346803,-0.688969,-0.646115,0.151282,-1.866108,0.674186,0.317145,-0.224727,1
-2.106632,3.703909,0.552372,-0.822809,-2.078077,2.863554,-2.25395,1.919019,-3.12203,-0.8171,1
-2.955662,3.557512,-0.037366,0.053576,-1.61097,2.926326,-1.052927,1.076557,0.34947,0.282803,0
-0.863839,4.223903,-0.362116,1.089075,-0.457866,0.586703,-3.608677,1.483446,0.426226,-0.207818,0
-0.877641,3.571473,-0.818094,1.226658,0.354383,1.620672,-2.34535,1.734119,0.118361,-1.336977,0
-1.246437,4.208048,1.230668,-0.186078,-3.53557,4.464633,0.685054,0.441277,0.05204,0.65228,0
-1.663183,3.153661,-0.476964,0.399812,-0.374423,1.917275,-2.756192,1.466249,-1.144168,-1.724044,0
-2.314213,3.847965,0.165135,-0.041408,-1.068268,2.016084,-2.386565,1.58188,1.118091,-0.235707,0
-0.212823,4.694628,-1.263855,-0.244437,0.70376,2.883907,-2.313395,3.084425,-1.915694,0.03754,0
-1.653842,2.087919,0.457582,0.249886,-1.004614,-0.345441,-2.167365,2.022326,0.676738,1.377086,0
-0.44479,3.801931,-0.15914,-0.352367,0.979636,2.242972,-1.509347,2.069906,0.183564,-1.489348,0
-2.289205,3.196594,1.467942,-1.111716,-2.095393,1.795747,-1.530443,1.444897,-0.132604,0.58548,0
-0.759046,2.823697,0.054266,-0.77896,-0.516782,1.279384,0.012233,0.95016,0.136183,-0.130234,0
-2.874783,2.847341,0.048404,-0.5506,-1.558913,2.262872,-1.007419,1.694615,0.283723,0.244136,0
-1.460197,3.541643,-1.141864,-0.056775,-0.613465,2.355844,-1.632279,1.471866,-1.150471,0.288292,0
-1.399637,1.404425,0.590229,0.007458,-2.149141,0.690332,-0.515361,1.067131,0.056416,-0.214474,0
-0.855971,1.680369,-1.092961,-0.757569,-0.628159,0.983117,-0.791416,1.78037,-0.517248,-0.394197,0
-2.104862,2.630614,0.004174,0.927488,-0.831022,1.293548,-1.63647,1.675821,0.224114,-1.165016,0
-1.807727,3.535092,0.756579,1.592943,-1.513278,0.209015,-2.253832,0.516085,0.930886,0.069643,0
-1.34344,4.544864,-1.540848,0.70119,-1.112592,3.644202,-2.070424,1.485435,-0.307451,0.257996,0
-0.653788,4.532241,-1.483064,0.31804,-0.359301,1.627181,-1.937746,0.888948,-0.452877,0.347154,0
-2.171992,2.000764,0.343897,0.3269,-0.463194,0.843333,-2.699457,1.71319,-0.287132,-0.962156,0
0.600399,3.47477,1.299448,-0.66852,-0.842518,1.037925,-1.595329,2.077301,-0.965422,-0.76029,0
-1.353961,2.83224,0.058425,-0.566426,-0.282433,2.400757,-1.369735,1.397265,-0.818787,-0.858595,0
-0.654642,2.613944,1.046162,-0.529308,-0.769124,1.098678,-2.199163,0.891725,0.902678,-0.048351,0
-1.534405,3.994157,0.446077,-1.230274,-1.31619,0.628887,-0.064668,1.020938,1.259267,0.791914,0
-0.990506,3.631506,-0.108296,-0.395568,-0.672478,2.081713,-2.314851,2.153732,-0.747523,-0.004092,0
-2.349747,3.95093,0.75144,0.170028,-1.335072,1.632489,-1.434966,1.767365,0.341435,-0.096724,0
-1.043264,5.11239,-0.47835,1.155691,-0.852829,1.442997,-2.880939,0.6018,0.726513,-0.696513,0
-0.972411,3.371041,0.510481,0.616462,-1.651338,0.229991,-2.489336,0.17126,0.43021,0.229811,0
-2.479724,3.43155,-0.793341,-0.286126,-0.374794,3.850316,-1.339722,0.972901,-0.44966,-1.299059,0
-2.714033,2.5704,1.033601,1.191454,-0.622846,1.262992,-0.938287,1.851631,0.398397,-1.122964,0
-1.337463,3.312383,-0.199042,-0.531706,-0.871466,1.87527,-1.246794,1.846364,-0.584117,-0.471498,0
-0.737803,3.765108,-1.378331,0.851899,0.525862,0.817242,-2.787458,1.104006,-0.47584,-1.815138,0
-1.182281,2.195788,0.614544,0.129513,-1.64734,1.457742,-1.815829,2.170257,0.558242,0.924793,0
-1.356638,1.451328,-0.1012,-0.114128,-0.606704,1.181793,-0.763416,0.743849,0.28156,0.48215,0
-2.164675,1.446269,0.224224,-1.543713,-0.884387,-0.185616,-1.577603,0.679834,0.822697,-0.140955,0
-0.450341,1.762692,-0.053431,-0.568832,-0.918854,0.52687,-1.28546,1.287771,-0.290323,-0.497303,0
-1.163825,2.909389,1.16401,-0.28978,-2.020957,2.028266,-1.639549,1.812017,-1.435296,-0.164045,0
-2.987314,3.186776,1.286779,1.126024,-1.498823,1.719419,0.201143,0.723977,1.576393,0.030838,0
-1.589117,2.952489,-0.835415,-0.208726,0.369433,1.133287,-1.824695,1.307166,0.397241,-0.505696,0
-2.458208,2.320827,0.055784,-0.523773,-0.241973,1.87674,-0.176166,1.378638,0.01402,-0.50493,0
-2.213267,4.414676,-0.512702,0.863313,-1.227811,2.6252,-2.727621,2.536278,-0.038527,0.879967,0
-1.410629,2.873135,0.684987,0.011369,0.42929,2.005106,-1.396483,2.269011,0.846028,-0.247497,0
-1.134635,3.119454,0.255548,0.414544,-1.245186,1.110407,-2.991573,1.505432,0.554405,0.2946,0
-1.798276,2.56921,-0.403998,0.4435,-1.941215,0.73094,-2.832381,2.587969,-1.179144,1.024279,0
-1.399093,4.772047,0.0738,1.24703,-0.218792,1.974909,-1.738836,1.877573,-1.212937,0.032631,0
-0.844102,3.171248,0.587926,0.047311,0.144851,1.23648,-3.024327,2.199819,-0.788416,-0.192274,0
-1.089513,3.263711,0.04751,-0.361115,-0.684707,1.594883,-1.519442,2.012729,0.723349,-0.248208,0
-1.143023,3.063493,-0.557186,0.206516,-2.120677,1.223771,-2.967273,1.11589,0.665263,0.750756,0
0.245718,4.452036,0.002244,0.104989,-0.197779,3.18301,-2.855753,2.034743,-2.035342,-1.140026,0
-0.499028,1.931609,-0.475749,0.151665,-0.171584,0.470655,0.317625,0.963953,0.104918,-0.222973,0
-2.551924,1.825414,0.164358,-0.754897,-0.531472,-0.045195,-2.973528,2.2525,-0.301766,-0.618946,0
-2.542495,3.982481,-1.08124,0.195698,-0.053656,1.316884,-1.131363,0.628415,0.805709,0.739583,0
-2.546101,3.082226,-0.152058,0.25814,-2.714086,1.715513,-1.236239,1.408475,-0.810277,1.113015,0
-1.492072,3.772416,0.152325,-0.059771,-0.108499,1.116459,-3.580601,2.020289,-1.379741,0.007357,0
-2.294954,3.73039,0.022656,0.522565,-0.58475,1.005252,-1.722777,0.981791,-0.695508,-0.197622,0
-1.521188,3.73502,0.232887,0.672311,-0.379207,2.416367,-1.412438,1.107916,0.66778,0.289507,0
-1.190913,1.736138,-1.364281,0.955096,-1.396003,1.480503,-0.748394,0.801812,0.358328,-0.698516,0
-1.040551,2.922807,0.18832,-0.452674,-1.285902,0.843938,-1.599961,0.712768,-0.562927,0.004559,0
-1.013495,3.374498,-0.477997,-0.059104,-1.444003,1.178442,-1.561056,1.678467,-0.918125,0.270464,0
-2.248902,2.120247,-0.177207,-0.322549,-0.959422,0.863293,-0.47631,1.388615,0.868196,-0.124924,0
-0.648105,2.243824,0.097788,-0.619868,0.762143,1.038128,-1.296245,2.071294,0.107876,-0.424521,0
-2.497704,3.089411,-0.674439,-0.296113,-1.454703,1.72558,-1.077253,1.584391,0.125722,0.947215,0
-1.348594,1.909408,-0.750213,0.943764,-0.424127,1.768267,-1.012971,1.119096,-0.591715,-1.373305,0
-0.893391,2.987253,-1.702282,-0.798528,0.024779,2.436002,-2.269087,1.616559,-1.023364,-1.335126,0
-0.654216,3.448334,-1.11502,-0.306378,0.947715,1.187691,-1.969013,1.16816,-0.733615,-1.25713,0
-2.312286,4.593065,0.403351,0.67745,-2.468749,2.012769,-1.313241,-0.063061,1.457341,1.482918,0
-2.620401,3.215261,-0.363803,0.73472,-0.688146,0.957845,-1.306534,1.150896,-0.617592,-0.018792,0
-1.888714,1.530563,0.47975,-0.848788,-1.564657,0.85858,-1.692333,1.842848,0.603071,0.249032,0
-2.419988,3.024194,0.029372,0.540379,-1.405383,0.462457,-1.559049,2.547013,1.285488,1.308714,0
-0.773436,0.800942,-0.31341,-0.946667,-0.455348,0.542019,-0.172197,1.477742,0.032921,-0.53955,0
-2.411149,2.992048,0.285799,0.1966,-1.40905,2.825747,-0.571013,1.448192,0.252308,0.336241,0
-1.184876,1.867012,0.013539,-0.960189,-0.753769,0.015591,-1.360447,1.818022,0.370807,-0.654494,0
-2.686833,3.6954,0.550628,-0.246866,-0.273623,1.021184,-2.377213,2.382854,-1.498408,0.714682,0
-1.932059,2.176691,1.688022,0.382464,0.194458,0.602016,-0.762542,0.658002,2.118173,-1.046889,0
-1.644732,2.226417,0.834529,-1.140257,-0.258448,0.380449,-1.704443,1.848081,1.12291,0.179872,0
-2.595073,3.268095,-0.111158,1.048071,-0.858611,1.884929,-1.504473,1.823962,1.115209,-0.956191,0
-2.546009,4.549516,0.657769,0.295858,-0.567613,0.856087,-2.622626,1.244519,-0.754284,0.478989,0
-0.533412,3.488127,0.452696,-1.633647,-0.661417,1.811442,-1.947714,1.160495,-1.403105,-0.061005,0
-2.286559,2.139888,1.186841,0.972798,-1.354047,0.62519,-2.282597,1.264869,0.799469,-0.506829,0
-2.734607,3.654369,1.927678,0.217499,-1.749303,2.08917,-0.531188,1.271021,0.400571,0.649345,0
-1.750295,1.755531,-0.149199,0.261611,-1.912328,0.652957,-1.824248,2.081049,0.463781,1.063502,0
-1.994209,2.146338,0.487682,-0.142104,-1.349915,2.338222,-0.763095,2.706108,-1.425761,0.598917,0
0.621137,3.433065,-0.931233,-0.387092,-1.321301,1.758891,-3.416807,2.752012,-1.705112,0.04368,0
-1.493083,3.949374,0.562211,-0.332007,-1.901685,2.028656,-1.89875,2.476871,-1.222298,0.672804,0
-0.854515,2.941832,-0.126185,-0.775139,-1.891292,3.621594,-1.140312,1.214217,0.799949,0.449233,0
-2.797214,3.588839,0.640717,-0.282245,-0.843617,1.702396,-1.900789,0.578883,0.345286,-0.416067,0
-0.477486,2.501737,1.415194,0.847893,-0.197996,-0.938806,-4.183038,1.915324,1.015707,-1.094723,0
-0.793469,2.274055,-0.250332,-0.284336,-0.132853,0.628625,-1.340211,1.200717,-0.946023,-0.859636,0
-0.92978,4.602505,-0.21735,0.539445,-1.1759,2.458786,-0.832564,1.361389,0.262369,1.193058,0
